0.738175 0 0.674609
0.228109 0.702046 0.674609
0.447214 0.525731 0.723607
0.501375 0.702046 0.505721
0.361803 0.262866 0.894427
0.638197 0.262866 0.723607
0.447214 0.525731 0.723607
0.084444 0.259892 0.961938
-0.138197 0.425325 0.894427
-0.221077 0.160622 0.961938
0.00703146 0.862668 0.505721
-0.0527864 0.688191 0.723607
0.228109 0.702046 0.674609
-0.597196 0.433888 0.674609
-0.361803 0.587785 0.723607
-0.512752 0.69378 0.505721
-0.138197 0.425325 0.894427
-0.0527864 0.688191 0.723607
-0.361803 0.587785 0.723607
-0.221077 0.160622 0.961938
-0.447214 0 0.894427
-0.221077 -0.160622 0.961938
-0.818274 0.273266 0.505721
-0.67082 0.16246 0.723607
-0.597196 0.433888 0.674609
-0.597196 -0.433888 0.674609
-0.67082 -0.16246 0.723607
-0.818274 -0.273266 0.505721
-0.447214 0 0.894427
-0.67082 0.16246 0.723607
-0.67082 -0.16246 0.723607
-0.221077 -0.160622 0.961938
-0.138197 -0.425325 0.894427
0.084444 -0.259892 0.961938
-0.512752 -0.69378 0.505721
-0.361803 -0.587785 0.723607
-0.597196 -0.433888 0.674609
0.228109 -0.702046 0.674609
-0.0527864 -0.688191 0.723607
0.00703146 -0.862668 0.505721
-0.138197 -0.425325 0.894427
-0.361803 -0.587785 0.723607
-0.0527864 -0.688191 0.723607
0.084444 -0.259892 0.961938
0.361803 -0.262866 0.894427
0.273266 0 0.961938
0.501375 -0.702046 0.505721
0.447214 -0.525731 0.723607
0.228109 -0.702046 0.674609
0.738175 0 0.674609
0.638197 -0.262866 0.723607
0.822619 -0.259892 0.505721
0.361803 -0.262866 0.894427
0.447214 -0.525731 0.723607
0.638197 -0.262866 0.723607
0.959253 0.160622 0.232454
0.861803 0.425325 0.276393
0.822619 0.259892 0.505721
0.68164 0.69378 -0.232454
0.809017 0.587785 0
0.870463 0.433889 -0.232454
0.501375 0.702046 0.505721
0.67082 0.688191 0.276393
0.449186 0.862669 0.232454
0.861803 0.425325 0.276393
0.809017 0.587785 0
0.67082 0.688191 0.276393
0.143665 0.961938 0.232454
-0.138197 0.951057 0.276393
0.00703146 0.862668 0.505721
-0.449186 0.862669 -0.232454
-0.309017 0.951057 0
-0.143665 0.961938 -0.232454
-0.512752 0.69378 0.505721
-0.447214 0.850651 0.276393
-0.68164 0.69378 0.232454
-0.138197 0.951057 0.276393
-0.309017 0.951057 0
-0.447214 0.850651 0.276393
-0.870463 0.433889 0.232454
-0.947214 0.16246 0.276393
-0.818274 0.273266 0.505721
-0.959253 -0.160622 -0.232454
-1 0 0
-0.959253 0.160622 -0.232454
-0.818274 -0.273266 0.505721
-0.947214 -0.16246 0.276393
-0.870463 -0.433889 0.232454
-0.947214 0.16246 0.276393
-1 0 0
-0.947214 -0.16246 0.276393
-0.68164 -0.69378 0.232454
-0.447214 -0.850651 0.276393
-0.512752 -0.69378 0.505721
-0.143665 -0.961938 -0.232454
-0.309017 -0.951057 0
-0.449186 -0.862669 -0.232454
0.00703146 -0.862668 0.505721
-0.138197 -0.951057 0.276393
0.143665 -0.961938 0.232454
-0.447214 -0.850651 0.276393
-0.309017 -0.951057 0
-0.138197 -0.951057 0.276393
0.449186 -0.862669 0.232454
0.67082 -0.688191 0.276393
0.501375 -0.702046 0.505721
0.870463 -0.433889 -0.232454
0.809017 -0.587785 0
0.68164 -0.69378 -0.232454
0.822619 -0.259892 0.505721
0.861803 -0.425325 0.276393
0.959253 -0.160622 0.232454
0.67082 -0.688191 0.276393
0.809017 -0.587785 0
0.861803 -0.425325 0.276393
0.449186 0.862669 0.232454
0.309017 0.951057 0
0.143665 0.961938 0.232454
0.512752 0.69378 -0.505721
0.447214 0.850651 -0.276393
0.68164 0.69378 -0.232454
-0.143665 0.961938 -0.232454
0.138197 0.951057 -0.276393
-0.00703146 0.862668 -0.505721
0.309017 0.951057 0
0.447214 0.850651 -0.276393
0.138197 0.951057 -0.276393
-0.68164 0.69378 0.232454
-0.809017 0.587785 0
-0.870463 0.433889 0.232454
-0.501375 0.702046 -0.505721
-0.67082 0.688191 -0.276393
-0.449186 0.862669 -0.232454
-0.959253 0.160622 -0.232454
-0.861803 0.425325 -0.276393
-0.822619 0.259892 -0.505721
-0.809017 0.587785 0
-0.67082 0.688191 -0.276393
-0.861803 0.425325 -0.276393
-0.870463 -0.433889 0.232454
-0.809017 -0.587785 0
-0.68164 -0.69378 0.232454
-0.822619 -0.259892 -0.505721
-0.861803 -0.425325 -0.276393
-0.959253 -0.160622 -0.232454
-0.449186 -0.862669 -0.232454
-0.67082 -0.688191 -0.276393
-0.501375 -0.702046 -0.505721
-0.809017 -0.587785 0
-0.861803 -0.425325 -0.276393
-0.67082 -0.688191 -0.276393
0.143665 -0.961938 0.232454
0.309017 -0.951057 0
0.449186 -0.862669 0.232454
-0.00703146 -0.862668 -0.505721
0.138197 -0.951057 -0.276393
-0.143665 -0.961938 -0.232454
0.68164 -0.69378 -0.232454
0.447214 -0.850651 -0.276393
0.512752 -0.69378 -0.505721
0.309017 -0.951057 0
0.138197 -0.951057 -0.276393
0.447214 -0.850651 -0.276393
0.959253 -0.160622 0.232454
1 0 0
0.959253 0.160622 0.232454
0.818274 -0.273266 -0.505721
0.947214 -0.16246 -0.276393
0.870463 -0.433889 -0.232454
0.870463 0.433889 -0.232454
0.947214 0.16246 -0.276393
0.818274 0.273266 -0.505721
1 0 0
0.947214 -0.16246 -0.276393
0.947214 0.16246 -0.276393
-0.084444 0.259892 -0.961938
0.138197 0.425325 -0.894427
0.221077 0.160622 -0.961938
-0.00703146 0.862668 -0.505721
0.0527864 0.688191 -0.723607
-0.228109 0.702046 -0.674609
0.597196 0.433888 -0.674609
0.361803 0.587785 -0.723607
0.512752 0.69378 -0.505721
0.138197 0.425325 -0.894427
0.0527864 0.688191 -0.723607
0.361803 0.587785 -0.723607
-0.273266 3.34655e-17 -0.961938
-0.361803 0.262866 -0.894427
-0.084444 0.259892 -0.961938
-0.822619 0.259892 -0.505721
-0.638197 0.262866 -0.723607
-0.738175 9.04004e-17 -0.674609
-0.228109 0.702046 -0.674609
-0.447214 0.525731 -0.723607
-0.501375 0.702046 -0.505721
-0.361803 0.262866 -0.894427
-0.638197 0.262866 -0.723607
-0.447214 0.525731 -0.723607
-0.084444 -0.259892 -0.961938
-0.361803 -0.262866 -0.894427
-0.273266 3.34655e-17 -0.961938
-0.501375 -0.702046 -0.505721
-0.447214 -0.525731 -0.723607
-0.228109 -0.702046 -0.674609
-0.738175 9.04004e-17 -0.674609
-0.638197 -0.262866 -0.723607
-0.822619 -0.259892 -0.505721
-0.361803 -0.262866 -0.894427
-0.447214 -0.525731 -0.723607
-0.638197 -0.262866 -0.723607
0.221077 -0.160622 -0.961938
0.138197 -0.425325 -0.894427
-0.084444 -0.259892 -0.961938
0.512752 -0.69378 -0.505721
0.361803 -0.587785 -0.723607
0.597196 -0.433888 -0.674609
-0.228109 -0.702046 -0.674609
0.0527864 -0.688191 -0.723607
-0.00703146 -0.862668 -0.505721
0.138197 -0.425325 -0.894427
0.361803 -0.587785 -0.723607
0.0527864 -0.688191 -0.723607
0.221077 0.160622 -0.961938
0.447214 0 -0.894427
0.221077 -0.160622 -0.961938
0.818274 0.273266 -0.505721
0.67082 0.16246 -0.723607
0.597196 0.433888 -0.674609
0.597196 -0.433888 -0.674609
0.67082 -0.16246 -0.723607
0.818274 -0.273266 -0.505721
0.447214 0 -0.894427
0.67082 0.16246 -0.723607
0.67082 -0.16246 -0.723607
0.137952 0 0.990439
0.181208 0.131655 0.974592
0.0426296 0.1312 0.990439
0.449299 0.133071 0.883415
0.32082 0.132792 0.937785
0.403355 0 0.915043
0.124644 0.383614 0.915043
0.225432 0.264083 0.937785
0.265399 0.386187 0.883415
0.181208 0.131655 0.974592
0.32082 0.132792 0.937785
0.225432 0.264083 0.937785
0.866811 0.1312 0.481067
0.790663 0.131655 0.597928
0.824181 0 0.566326
0.671461 0.386187 0.632456
0.737964 0.264083 0.621023
0.762697 0.383614 0.520705
0.638054 0 0.769992
0.695305 0.132792 0.70634
0.589218 0.133071 0.79694
0.790663 0.131655 0.597928
0.737964 0.264083 0.621023
0.695305 0.132792 0.70634
0.254686 0.783843 0.566326
0.36954 0.711282 0.597928
0.392638 0.783843 0.481067
0.308637 0.519258 0.79694
0.341154 0.62024 0.70634
0.197169 0.606825 0.769992
0.600525 0.606825 0.520705
0.479201 0.62024 0.621023
0.574779 0.519258 0.632456
0.36954 0.711282 0.597928
0.341154 0.62024 0.70634
0.479201 0.62024 0.621023
0.265399 0.386187 0.883415
0.409955 0.399607 0.819909
0.308637 0.519258 0.79694
0.589218 0.133071 0.79694
0.506732 0.266405 0.819909
0.449299 0.133071 0.883415
0.574779 0.519258 0.632456
0.550012 0.399607 0.733349
0.671461 0.386187 0.632456
0.409955 0.399607 0.819909
0.506732 0.266405 0.819909
0.550012 0.399607 0.733349
0.0426296 0.1312 0.990439
-0.0692153 0.213023 0.974592
-0.111606 0.0810863 0.990439
0.0122829 0.46843 0.883415
-0.0271543 0.346153 0.937785
0.124644 0.383614 0.915043
-0.326321 0.237086 0.915043
-0.181495 0.296005 0.937785
-0.285273 0.371748 0.883415
-0.0692153 0.213023 0.974592
-0.0271543 0.346153 0.937785
-0.181495 0.296005 0.937785
0.14308 0.864929 0.481067
0.119117 0.792649 0.597928
0.254686 0.783843 0.566326
-0.159793 0.757935 0.632456
-0.0231141 0.783452 0.621023
-0.129152 0.843911 0.520705
0.197169 0.606825 0.769992
0.088568 0.70231 0.70634
0.0555203 0.601501 0.79694
0.119117 0.792649 0.597928
-0.0231141 0.783452 0.621023
0.088568 0.70231 0.70634
-0.666777 0.484442 0.566326
-0.562275 0.571252 0.597928
-0.624147 0.615642 0.481067
-0.39847 0.45399 0.79694
-0.48446 0.516122 0.70634
-0.516196 0.375039 0.769992
-0.391553 0.758652 0.520705
-0.441802 0.647412 0.621023
-0.316228 0.707107 0.632456
-0.562275 0.571252 0.597928
-0.48446 0.516122 0.70634
-0.441802 0.647412 0.621023
-0.285273 0.371748 0.883415
-0.253366 0.513375 0.819909
-0.39847 0.45399 0.79694
0.0555203 0.601501 0.79694
-0.0967771 0.564254 0.819909
0.0122829 0.46843 0.883415
-0.316228 0.707107 0.632456
-0.210086 0.646578 0.733349
-0.159793 0.757935 0.632456
-0.253366 0.513375 0.819909
-0.0967771 0.564254 0.819909
-0.210086 0.646578 0.733349
-0.111606 0.0810863 0.990439
-0.223985 0 0.974592
-0.111606 -0.0810863 0.990439
-0.441708 0.156434 0.883415
-0.337602 0.0811418 0.937785
-0.326321 0.237086 0.915043
-0.326321 -0.237086 0.915043
-0.337602 -0.0811418 0.937785
-0.441708 -0.156434 0.883415
-0.223985 0 0.974592
-0.337602 0.0811418 0.937785
-0.337602 -0.0811418 0.937785
-0.778382 0.403355 0.481067
-0.717045 0.358229 0.597928
-0.666777 0.484442 0.566326
-0.770218 0.0822425 0.632456
-0.75225 0.220117 0.621023
-0.842518 0.137952 0.520705
-0.516196 0.375039 0.769992
-0.640567 0.301259 0.70634
-0.554905 0.238677 0.79694
-0.717045 0.358229 0.597928
-0.75225 0.220117 0.621023
-0.640567 0.301259 0.70634
-0.666777 -0.484442 0.566326
-0.717045 -0.358229 0.597928
-0.778382 -0.403355 0.481067
-0.554905 -0.238677 0.79694
-0.640567 -0.301259 0.70634
-0.516196 -0.375039 0.769992
-0.842518 -0.137952 0.520705
-0.75225 -0.220117 0.621023
-0.770218 -0.0822425 0.632456
-0.717045 -0.358229 0.597928
-0.640567 -0.301259 0.70634
-0.75225 -0.220117 0.621023
-0.441708 -0.156434 0.883415
-0.566543 -0.0823236 0.819909
-0.554905 -0.238677 0.79694
-0.554905 0.238677 0.79694
-0.566543 0.0823236 0.819909
-0.441708 0.156434 0.883415
-0.770218 -0.0822425 0.632456
-0.679852 0 0.733349
-0.770218 0.0822425 0.632456
-0.566543 -0.0823236 0.819909
-0.566543 0.0823236 0.819909
-0.679852 0 0.733349
-0.111606 -0.0810863 0.990439
-0.0692153 -0.213023 0.974592
0.0426296 -0.1312 0.990439
-0.285273 -0.371748 0.883415
-0.181495 -0.296005 0.937785
-0.326321 -0.237086 0.915043
0.124644 -0.383614 0.915043
-0.0271543 -0.346153 0.937785
0.0122829 -0.46843 0.883415
-0.0692153 -0.213023 0.974592
-0.181495 -0.296005 0.937785
-0.0271543 -0.346153 0.937785
-0.624147 -0.615642 0.481067
-0.562275 -0.571252 0.597928
-0.666777 -0.484442 0.566326
-0.316228 -0.707107 0.632456
-0.441802 -0.647412 0.621023
-0.391553 -0.758652 0.520705
-0.516196 -0.375039 0.769992
-0.48446 -0.516122 0.70634
-0.39847 -0.45399 0.79694
-0.562275 -0.571252 0.597928
-0.441802 -0.647412 0.621023
-0.48446 -0.516122 0.70634
0.254686 -0.783843 0.566326
0.119117 -0.792649 0.597928
0.14308 -0.864929 0.481067
0.0555203 -0.601501 0.79694
0.088568 -0.70231 0.70634
0.197169 -0.606825 0.769992
-0.129152 -0.843911 0.520705
-0.0231141 -0.783452 0.621023
-0.159793 -0.757935 0.632456
0.119117 -0.792649 0.597928
0.088568 -0.70231 0.70634
-0.0231141 -0.783452 0.621023
0.0122829 -0.46843 0.883415
-0.0967771 -0.564254 0.819909
0.0555203 -0.601501 0.79694
-0.39847 -0.45399 0.79694
-0.253366 -0.513375 0.819909
-0.285273 -0.371748 0.883415
-0.159793 -0.757935 0.632456
-0.210086 -0.646578 0.733349
-0.316228 -0.707107 0.632456
-0.0967771 -0.564254 0.819909
-0.253366 -0.513375 0.819909
-0.210086 -0.646578 0.733349
0.0426296 -0.1312 0.990439
0.181208 -0.131655 0.974592
0.137952 0 0.990439
0.265399 -0.386187 0.883415
0.225432 -0.264083 0.937785
0.124644 -0.383614 0.915043
0.403355 0 0.915043
0.32082 -0.132792 0.937785
0.449299 -0.133071 0.883415
0.181208 -0.131655 0.974592
0.225432 -0.264083 0.937785
0.32082 -0.132792 0.937785
0.392638 -0.783843 0.481067
0.36954 -0.711282 0.597928
0.254686 -0.783843 0.566326
0.574779 -0.519258 0.632456
0.479201 -0.62024 0.621023
0.600525 -0.606825 0.520705
0.197169 -0.606825 0.769992
0.341154 -0.62024 0.70634
0.308637 -0.519258 0.79694
0.36954 -0.711282 0.597928
0.479201 -0.62024 0.621023
0.341154 -0.62024 0.70634
0.824181 0 0.566326
0.790663 -0.131655 0.597928
0.866811 -0.1312 0.481067
0.589218 -0.133071 0.79694
0.695305 -0.132792 0.70634
0.638054 0 0.769992
0.762697 -0.383614 0.520705
0.737964 -0.264083 0.621023
0.671461 -0.386187 0.632456
0.790663 -0.131655 0.597928
0.695305 -0.132792 0.70634
0.737964 -0.264083 0.621023
0.449299 -0.133071 0.883415
0.506732 -0.266405 0.819909
0.589218 -0.133071 0.79694
0.308637 -0.519258 0.79694
0.409955 -0.399607 0.819909
0.265399 -0.386187 0.883415
0.671461 -0.386187 0.632456
0.550012 -0.399607 0.733349
0.574779 -0.519258 0.632456
0.506732 -0.266405 0.819909
0.409955 -0.399607 0.819909
0.550012 -0.399607 0.733349
0.935787 0.0810863 0.343115
0.902656 0.213023 0.373943
0.866811 0.1312 0.481067
0.917729 0.371748 0.139919
0.919948 0.296005 0.257056
0.964375 0.237086 0.117349
0.762697 0.383614 0.520705
0.850924 0.346153 0.395103
0.784658 0.46843 0.406061
0.902656 0.213023 0.373943
0.919948 0.296005 0.257056
0.850924 0.346153 0.395103
0.709406 0.615642 -0.343115
0.78626 0.571252 -0.235512
0.804729 0.484442 -0.343115
0.707107 0.707107 0
0.753039 0.647412 -0.11743
0.64084 0.758652 -0.117349
0.919552 0.375039 -0.117349
0.848427 0.516122 -0.11743
0.891007 0.45399 0
0.78626 0.571252 -0.235512
0.753039 0.647412 -0.11743
0.848427 0.516122 -0.11743
0.392638 0.783843 0.481067
0.481533 0.792649 0.373943
0.366292 0.864929 0.343115
0.687976 0.601501 0.406061
0.592161 0.70231 0.395103
0.600525 0.606825 0.520705
0.523491 0.843911 0.117349
0.565797 0.783452 0.257056
0.637147 0.757935 0.139919
0.481533 0.792649 0.373943
0.592161 0.70231 0.395103
0.565797 0.783452 0.257056
0.784658 0.46843 0.406061
0.776629 0.564254 0.280115
0.687976 0.601501 0.406061
0.891007 0.45399 0
0.846658 0.513375 0.140057
0.917729 0.371748 0.139919
0.637147 0.757935 0.139919
0.749881 0.646578 0.140057
0.707107 0.707107 0
0.776629 0.564254 0.280115
0.846658 0.513375 0.140057
0.749881 0.646578 0.140057
0.212056 0.915043 0.343115
0.0763393 0.924305 0.373943
0.14308 0.864929 0.481067
-0.0699596 0.987688 0.139919
0.00276233 0.966393 0.257056
0.0725258 0.990439 0.117349
-0.129152 0.843911 0.520705
-0.066261 0.916244 0.395103
-0.203031 0.891007 0.406061
0.0763393 0.924305 0.373943
0.00276233 0.966393 0.257056
-0.066261 0.916244 0.395103
-0.366292 0.864929 -0.343115
-0.300325 0.924305 -0.235512
-0.212056 0.915043 -0.343115
-0.45399 0.891006 0
-0.383023 0.916244 -0.11743
-0.523491 0.843911 -0.117349
-0.0725258 0.990439 -0.117349
-0.228682 0.966393 -0.11743
-0.156434 0.987688 0
-0.300325 0.924305 -0.235512
-0.383023 0.916244 -0.11743
-0.228682 0.966393 -0.11743
-0.624147 0.615642 0.481067
-0.605052 0.702907 0.373943
-0.709406 0.615642 0.343115
-0.359465 0.840178 0.406061
-0.484949 0.780204 0.395103
-0.391553 0.758652 0.520705
-0.64084 0.758652 0.117349
-0.570266 0.780204 0.257056
-0.52395 0.840178 0.139919
-0.605052 0.702907 0.373943
-0.484949 0.780204 0.395103
-0.570266 0.780204 0.257056
-0.203031 0.891007 0.406061
-0.296646 0.912982 0.280115
-0.359465 0.840178 0.406061
-0.156434 0.987688 0
-0.226617 0.963861 0.140057
-0.0699596 0.987688 0.139919
-0.52395 0.840178 0.139919
-0.383206 0.912982 0.140057
-0.45399 0.891006 0
-0.296646 0.912982 0.280115
-0.226617 0.963861 0.140057
-0.383206 0.912982 0.140057
-0.804729 0.484442 0.343115
-0.855476 0.358229 0.373943
-0.778382 0.403355 0.481067
-0.960966 0.238677 0.139919
-0.91824 0.301259 0.257056
-0.919552 0.375039 0.117349
-0.842518 0.137952 0.520705
-0.891876 0.220117 0.395103
-0.910138 0.0822425 0.406061
-0.855476 0.358229 0.373943
-0.91824 0.301259 0.257056
-0.891876 0.220117 0.395103
-0.935787 -0.0810863 -0.343115
-0.971871 0 -0.235512
-0.935787 0.0810863 -0.343115
-0.987688 -0.156434 0
-0.989761 -0.0811419 -0.11743
-0.964375 -0.237086 -0.117349
-0.964375 0.237086 -0.117349
-0.989761 0.0811419 -0.11743
-0.987688 0.156434 0
-0.971871 0 -0.235512
-0.989761 -0.0811419 -0.11743
-0.989761 0.0811419 -0.11743
-0.778382 -0.403355 0.481067
-0.855476 -0.358229 0.373943
-0.804729 -0.484442 0.343115
-0.910138 -0.0822425 0.406061
-0.891876 -0.220117 0.395103
-0.842518 -0.137952 0.520705
-0.919552 -0.375039 0.117349
-0.91824 -0.301259 0.257056
-0.960966 -0.238677 0.139919
-0.855476 -0.358229 0.373943
-0.891876 -0.220117 0.395103
-0.91824 -0.301259 0.257056
-0.910138 0.0822425 0.406061
-0.959967 0 0.280114
-0.910138 -0.0822425 0.406061
-0.987688 0.156434 0
-0.986715 0.0823236 0.140057
-0.960966 0.238677 0.139919
-0.960966 -0.238677 0.139919
-0.986715 -0.0823236 0.140057
-0.987688 -0.156434 0
-0.959967 0 0.280114
-0.986715 0.0823236 0.140057
-0.986715 -0.0823236 0.140057
-0.709406 -0.615642 0.343115
-0.605052 -0.702907 0.373943
-0.624147 -0.615642 0.481067
-0.52395 -0.840178 0.139919
-0.570266 -0.780204 0.257056
-0.64084 -0.758652 0.117349
-0.391553 -0.758652 0.520705
-0.484949 -0.780204 0.395103
-0.359465 -0.840178 0.406061
-0.605052 -0.702907 0.373943
-0.570266 -0.780204 0.257056
-0.484949 -0.780204 0.395103
-0.212056 -0.915043 -0.343115
-0.300325 -0.924305 -0.235512
-0.366292 -0.864929 -0.343115
-0.156434 -0.987688 0
-0.228682 -0.966393 -0.11743
-0.0725258 -0.990439 -0.117349
-0.523491 -0.843911 -0.117349
-0.383023 -0.916244 -0.11743
-0.45399 -0.891006 0
-0.300325 -0.924305 -0.235512
-0.228682 -0.966393 -0.11743
-0.383023 -0.916244 -0.11743
0.14308 -0.864929 0.481067
0.0763393 -0.924305 0.373943
0.212056 -0.915043 0.343115
-0.203031 -0.891007 0.406061
-0.066261 -0.916244 0.395103
-0.129152 -0.843911 0.520705
0.0725258 -0.990439 0.117349
0.00276233 -0.966393 0.257056
-0.0699596 -0.987688 0.139919
0.0763393 -0.924305 0.373943
-0.066261 -0.916244 0.395103
0.00276233 -0.966393 0.257056
-0.359465 -0.840178 0.406061
-0.296646 -0.912982 0.280115
-0.203031 -0.891007 0.406061
-0.45399 -0.891006 0
-0.383206 -0.912982 0.140057
-0.52395 -0.840178 0.139919
-0.0699596 -0.987688 0.139919
-0.226617 -0.963861 0.140057
-0.156434 -0.987688 0
-0.296646 -0.912982 0.280115
-0.383206 -0.912982 0.140057
-0.226617 -0.963861 0.140057
0.366292 -0.864929 0.343115
0.481533 -0.792649 0.373943
0.392638 -0.783843 0.481067
0.637147 -0.757935 0.139919
0.565797 -0.783452 0.257056
0.523491 -0.843911 0.117349
0.600525 -0.606825 0.520705
0.592161 -0.70231 0.395103
0.687976 -0.601501 0.406061
0.481533 -0.792649 0.373943
0.565797 -0.783452 0.257056
0.592161 -0.70231 0.395103
0.804729 -0.484442 -0.343115
0.78626 -0.571252 -0.235512
0.709406 -0.615642 -0.343115
0.891007 -0.45399 0
0.848427 -0.516122 -0.11743
0.919552 -0.375039 -0.117349
0.64084 -0.758652 -0.117349
0.753039 -0.647412 -0.11743
0.707107 -0.707107 0
0.78626 -0.571252 -0.235512
0.848427 -0.516122 -0.11743
0.753039 -0.647412 -0.11743
0.866811 -0.1312 0.481067
0.902656 -0.213023 0.373943
0.935787 -0.0810863 0.343115
0.784658 -0.46843 0.406061
0.850924 -0.346153 0.395103
0.762697 -0.383614 0.520705
0.964375 -0.237086 0.117349
0.919948 -0.296005 0.257056
0.917729 -0.371748 0.139919
0.902656 -0.213023 0.373943
0.850924 -0.346153 0.395103
0.919948 -0.296005 0.257056
0.687976 -0.601501 0.406061
0.776629 -0.564254 0.280115
0.784658 -0.46843 0.406061
0.707107 -0.707107 0
0.749881 -0.646578 0.140057
0.637147 -0.757935 0.139919
0.917729 -0.371748 0.139919
0.846658 -0.513375 0.140057
0.891007 -0.45399 0
0.776629 -0.564254 0.280115
0.749881 -0.646578 0.140057
0.846658 -0.513375 0.140057
0.366292 0.864929 0.343115
0.300325 0.924305 0.235512
0.212056 0.915043 0.343115
0.45399 0.891006 0
0.383023 0.916244 0.11743
0.523491 0.843911 0.117349
0.0725258 0.990439 0.117349
0.228682 0.966393 0.11743
0.156434 0.987688 0
0.300325 0.924305 0.235512
0.383023 0.916244 0.11743
0.228682 0.966393 0.11743
0.624147 0.615642 -0.481067
0.605052 0.702907 -0.373943
0.709406 0.615642 -0.343115
0.359465 0.840178 -0.406061
0.484949 0.780204 -0.395103
0.391553 0.758652 -0.520705
0.64084 0.758652 -0.117349
0.570266 0.780204 -0.257056
0.52395 0.840178 -0.139919
0.605052 0.702907 -0.373943
0.484949 0.780204 -0.395103
0.570266 0.780204 -0.257056
-0.212056 0.915043 -0.343115
-0.0763393 0.924305 -0.373943
-0.14308 0.864929 -0.481067
0.0699596 0.987688 -0.139919
-0.00276233 0.966393 -0.257056
-0.0725258 0.990439 -0.117349
0.129152 0.843911 -0.520705
0.066261 0.916244 -0.395103
0.203031 0.891007 -0.406061
-0.0763393 0.924305 -0.373943
-0.00276233 0.966393 -0.257056
0.066261 0.916244 -0.395103
0.156434 0.987688 0
0.226617 0.963861 -0.140057
0.0699596 0.987688 -0.139919
0.52395 0.840178 -0.139919
0.383206 0.912982 -0.140057
0.45399 0.891006 0
0.203031 0.891007 -0.406061
0.296646 0.912982 -0.280115
0.359465 0.840178 -0.406061
0.226617 0.963861 -0.140057
0.383206 0.912982 -0.140057
0.296646 0.912982 -0.280115
-0.709406 0.615642 0.343115
-0.78626 0.571252 0.235512
-0.804729 0.484442 0.343115
-0.707107 0.707107 0
-0.753039 0.647412 0.11743
-0.64084 0.758652 0.117349
-0.919552 0.375039 0.117349
-0.848427 0.516122 0.11743
-0.891007 0.45399 0
-0.78626 0.571252 0.235512
-0.753039 0.647412 0.11743
-0.848427 0.516122 0.11743
-0.392638 0.783843 -0.481067
-0.481533 0.792649 -0.373943
-0.366292 0.864929 -0.343115
-0.687976 0.601501 -0.406061
-0.592161 0.70231 -0.395103
-0.600525 0.606825 -0.520705
-0.523491 0.843911 -0.117349
-0.565797 0.783452 -0.257056
-0.637147 0.757935 -0.139919
-0.481533 0.792649 -0.373943
-0.592161 0.70231 -0.395103
-0.565797 0.783452 -0.257056
-0.935787 0.0810863 -0.343115
-0.902656 0.213023 -0.373943
-0.866811 0.1312 -0.481067
-0.917729 0.371748 -0.139919
-0.919948 0.296005 -0.257056
-0.964375 0.237086 -0.117349
-0.762697 0.383614 -0.520705
-0.850924 0.346153 -0.395103
-0.784658 0.46843 -0.406061
-0.902656 0.213023 -0.373943
-0.919948 0.296005 -0.257056
-0.850924 0.346153 -0.395103
-0.891007 0.45399 0
-0.846658 0.513375 -0.140057
-0.917729 0.371748 -0.139919
